	google_id	name	query	lat	lon	address	types
414	ChIJbybM-EmuKIQR9ECFzMmcdtc	Roosevelt School	escuela primaria	20.7036702	-103.3822549	Calle Ontario 1727, Colomos Providencia, 44620 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
415	ChIJqwSMqkeuKIQRBlWfk5k2qIw	Colegio La Paz Primaria	escuela primaria	20.6949319	-103.3846288	Calle Florencia 2849, Lomas de Providencia, 44647 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
416	ChIJN5aaaLCvKIQROAJVUDVLPjU	AMERICAN ACADEMY	escuela primaria	20.719377	-103.3910708	C. Sofia Camarena de Jiménez, 38Loma Blanca, 45100 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
417	ChIJee7xt7ivKIQRJa7EctMtfRc	Escuela Primaria Benito Juárez	escuela primaria	20.7264684	-103.383258	Calle Sta. Lucía 711, Tepeyac, 45150 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
418	ChIJubhRLUGvKIQRIvrNA1iJ_Rg	ESCUELA JOSÉ MARÍA DE YERMO Y PARRES AC	escuela primaria	20.7208743	-103.369514	José María de Yermo y Parres 125, PRIMERA SECCION, Zoquipan, 45170 Zapopan, Jal., México	['school', 'primary_school', 'point_of_interest', 'establishment']
419	ChIJ27Bm2LuvKIQRNKOEewprGT0	Primaria valentin Gomez Farias	escuela primaria	20.7247386	-103.3876164	Panteón 228, Zapopan, 45100 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
420	ChIJ1RJefdevKIQRr1BDFZX_Rh8	Escuela Primaria Aurelia L de Guevara	escuela primaria	20.7328568	-103.3673101	Lic. Luis Manuel Rojas, Constitución, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
421	ChIJ79TiYbmvKIQR-iQsN3wMnWo	Escuela Urbana 415 Valentin Gomez Farias	escuela primaria	20.725015	-103.3875674	Panteón 264, Centro, 45100 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
422	ChIJe_SOS6SvKIQR8yq77mSu2r8	ESCUELA REPUBLICA MEXICANA	escuela primaria	20.7232841	-103.3974777	C. 16 de Septiembre 661, República, 45146 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
423	ChIJ48Fger2vKIQR0bM4IHayjOU	Esc. Año de Juarez	escuela primaria	20.7328914	-103.3912313	Calle Melchor Ocampo 511, El Vigía, 45140 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
424	ChIJ____v5evKIQR31Y8qyPKZy0	Escuela PriMaría Ricardo Flores Magón	escuela primaria	20.7364185	-103.3944928	C. El Mediero 350, Belenes Nte., 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
425	ChIJRfnd-5ivKIQRRj19ipL3E0I	Escuela Secundaria Técnica 77	escuela primaria	20.7338597	-103.396841	Av. Laureles 820, Belenes Nte., 45145 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
426	ChIJAxGDJHivKIQRryz7jOn4_AI	Esc. Esthela Vargas	escuela primaria	20.7431161	-103.4068299	C. Arco Benavente 1826, Arcos de Zapopan, 45130 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
427	ChIJKVtjkvSvKIQRzDlhlyIuONU	Esc. Aurelio Ortega/ Roberto Montenegro Nervo	escuela primaria	20.7524769	-103.3796165	P.º de los Bosques, Bosques del Centinela, 45130 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
428	ChIJL-8OQIevKIQRKqrcBWn4Vf0	Escuela Secundaria Tecnica No. 160	escuela primaria	20.7538218	-103.3977613	Esquina con Dunas, Oasis S/N, Francisco Villa, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
429	ChIJIZuAHnKtKIQRG9W3DOSrEgk	PRIMARIA	escuela primaria	20.6063201	-103.3768273	45530, C. Sta. Rita Pte. 11-C TIENDA, Nueva Santa María, San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
430	ChIJv8BvpVGtKIQRdtVCAlxfxKY	Primaria Guayabitos	escuela primaria	20.5986967	-103.3833615	Cuyucuata 36, Guayabitos, 45530 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
431	ChIJkdAmZ_GtKIQRP8hPfRJlmLw	Escuela Primaria Libertad	escuela primaria	20.5986944	-103.3825948	Cuyucuata s/n, Guayabitos, 45530 San Pedro Tlaquepaque, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
432	ChIJH4_sJwCtKIQRMO_emzRf1iA	Escuela primaria Lázaro cardenas	escuela primaria	20.6140911	-103.3799658	C. Othón Blanco Cáceres 4711, Lázaro Cárdenas, 44980 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
433	ChIJ2-AXBZ-tKIQRMF8pGiuod_0	Escuela Primaria José María Luis Mora	escuela primaria	20.6201117	-103.3795224	José María de La Vega, Lázaro Cárdenas, 44980 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
434	ChIJo_VyKnCtKIQRkcL0aYbvYyo	"Escuela Primaria ""22 de Abril"" T.V."	escuela primaria	20.6034616	-103.373254	Calle Guadalupe Victoria 295, Francisco I Madero, 45530 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
