name	category	category_code	lat	lon	address
Escuela Primaria Miguel Hidalgo y Costilla	Elementary School	12058	20.729679	-103.54236	45221 La Venta del Astillero, Jalisco
Sala de Necropsias	Medical School	12045	20.729717	-103.53036	Zapopan, Jalisco
Control Escolar CUCBA	College Administrative Building	12015	20.729277	-103.529633	
CECYTEJ #19 Nextipac	College Academic Building	12014	20.782863	-103.52254	Camino Viejo a Santa Lucía s/n, 45220 , Jalisco
Secundaria Técnica 169. Nextipac	High School	12059	20.783923	-103.521132	
Peptidos Naturales @ivanrmoya	College Science Building	12036	20.75714	-103.513748	
Jose Angel Conchello Davila	Student Center	12047	20.805481	-103.498831	Manzana, Jalisco
Urbana 1160	Elementary School	12058	20.807782	-103.498394	
Urbana 1251	Student Center	12047	20.805439	-103.498316	Manzana, 45200 , Jalisco
Auditorio 1	College Auditorium	12017	20.790534	-103.490511	Zapopan, Jalisco
Prepa 19 de la Universidad de Guadalajara	Student Center	12047	20.816059	-103.486853	Jalisco
Escuela Manuel Gómez Morín	Elementary School	12058	20.641299	-103.478409	Zapopan, Jalisco
Preparatoria No. 19	College Academic Building	12014	20.7956	-103.481318	
Jardin de Niños Tesistan	Nursery School	12055	20.80091	-103.481961	Zapopan, Jalisco
Good looking gym	College Gym	12027	20.801715	-103.484087	Bellavista, 45200 Tesistan, Jalisco
Primaria Jaime Torres Bodeth 1112	Student Center	12047	20.797509	-103.477237	Las Agujas, Jalisco
Escuela	Student Center	12047	20.79581	-103.47747	Jalisco
Escuela Primaria Pedro Moreno Urbana 466	Student Center	12047	20.795679	-103.476799	Valle de Tesistan, Jalisco
Colegio Don Bosco	Private School	12061	20.803156	-103.479389	Jalisco
Jardin de niños Andrés teran	Nursery School	12055	20.811829	-103.478741	Francisco Villa 100, 48520 , Jalisco
Colegio Matel II	Community College	12048	20.621078	-103.477944	Jalisco
Preparatoria 20 Universidad de Guadalajara	Student Center	12047	20.628348	-103.477291	Avenida Paseo del Bosque s/n (H. Colegio Militar), 45066 Zapopan, Jalisco
Biizu Huiini	Nursery School	12055	20.62708	-103.47165	Francisco Montes de Oca 3352, 45140 Zapopan, Jalisco
Colegio Matel Ac	College and University	12013	20.628345	-103.46997	Prl Mariano Otero 4 5, 45066 Guadalajara, Jalisco
Ciriac	College Academic Building	12014	20.628323	-103.46996	Zapopan, Jalisco
Colegio Caridis	Preschool	12056	20.625659	-103.469264	Avenida bronce 35 (H. Colegio Militar), 45066 El Fortin, Jalisco
Escuela Primaria Federal 28 de Noviembre de 1911	Student Center	12047	20.63677	-103.473227	Cascada 213 (Mercurio y Paseo de la primavera), Zapopan, Jalisco
Escuela Secundaria Mixta #52	High School	12059	20.638196	-103.475605	Zapopan, Jalisco
Colegio Chapala	College and University	12013	20.64378	-103.472939	Flavenida Io Romero de Velasco 421, 45907 Chapala, Jalisco
Signos	Education	12009	20.691533	-103.473511	66400 , Nuevo León
Instituto Tecnologico Superior de Zapopan	College Academic Building	12014	20.701585	-103.472582	Camino Arenero 1101, 45019 Zapopan, Jalisco
CIATEJ unidad Zapopan	College Science Building	12036	20.70112	-103.474257	Zapopan, Jalisco
Edificio Ciencias Basicas Itsz	College Science Building	12036	20.701672	-103.473009	Zapopan, Jalisco
Academia Tigres Occidente Kids	Education	12009	20.697733	-103.470611	Jalisco
Laboratorio de Física	College Lab	12030	20.701593	-103.472595	Zapopan, Jalisco
Salon I1 Edificio Industrial ITS Zapopan	College Classroom	12022	20.702072	-103.47365	Zapopan, Jalisco
"Edificio ""EM"" ITS Zapopan"	College Technology Building	12039	20.701708	-103.472618	Zapopan, Jalisco
Edificio de Posgrado - Gestión Empresarial	College Academic Building	12014	20.702534	-103.474396	Camino Arenero, Zapopan, Jalisco
Edificio Posgrados	College Engineering Building	12025	20.702569	-103.474431	Tecosuno, Zapopan, Jalisco
Incubadora Tec. Mm Campus Zapopan	College and University	12013	20.702676	-103.474354	Zapopan, Jalisco
TecOsuno - Laboratorio de Inteligencia Artificial	College Lab	12030	20.702685	-103.474029	ITS Osuno, Zapopan, Jalisco
Instituto Tecnologico Osuno de Occidente	College and University	12013	20.702773	-103.473826	Avenida Cachorritos 123, Zapopan, Jalisco
Biblioteca Tec Osuno	College Library	12031	20.702862	-103.473623	Zapopan, Jalisco
Edificio de Sistemas	College Technology Building	12039	20.702862	-103.473623	TecOsuno, Zapopan, Jalisco
"Edificio ""E"" ITS Zapopan"	College Technology Building	12039	20.7026	-103.473076	Zapopan, Jalisco
Domo Auditorio	College Auditorium	12017	20.702767	-103.473654	Tec osuno, Zapopan, Jalisco
Auditorio TEC-OSUNO	College Auditorium	12017	20.702693	-103.473704	Tecosuno, Zapopan, Jalisco
Liceo Franco Mexicano	Education	12009	20.700536	-103.469186	Zapopan, Jalisco
Colegio Pedregal de Guadalajara	College Academic Building	12014	20.701695	-103.472636	Avenida del Bajío 5903 (Av. Vallarta), 45017 Zapopan, Jalisco
Biblioteca Itsz	College Library	12031	20.705782	-103.471195	Zapopan, Jalisco
Colegio Greenlands Campus Bajio	Student Center	12047	20.704293	-103.469268	
Universidad Cuauhtemoc - Zapopan	College and University	12013	20.703386	-103.46907	Arenero 6044, Jalisco
Edificio e Itsz	College Technology Building	12039	20.719766	-103.473071	
Instituto de Ciencias - Educación Jesuita	Private School	12061	20.724898	-103.471297	Zapopan, Jalisco
kinder Ramon Corona	Nursery School	12055	20.73568	-103.470379	La Mojonera, 45000 Zapopan, Jalisco
Lic. en Diseño Industrial TEC de Monterrey, Guadalajara	Education	12009	20.735189	-103.471659	Zapopan, Jalisco
Escuela Primaria Publica	Elementary School	12058	20.773585	-103.476311	Fuente Caliza 1870 (Fuente Granito), 45200 Zapopan, Jalisco
Depto Prod Animal Cucba U de G	College and University	12013	20.79478	-103.473874	Crr Guadalajara Nogales 15 5, 45200 Guadalajara, Jalisco
Sec 67	Middle School	12060	20.797515	-103.46965	Jalisco
Kinder Maria Montessori	Student Center	12047	20.800842	-103.471705	Jalisco
Jardin de Niños Maria Montessori	Private School	12061	20.800811	-103.471332	Privada Puente Chico 249C, 45200 Tesistán, Jalisco
Estancia Infantil Pasitos Traviesos	Nursery School	12055	20.795258	-103.46922	Jalisco
Cecytej 1 Tesistan	Middle School	12060	20.801245	-103.468499	Jalisco
La Cueva del Oso	College Auditorium	12017	20.609211	-103.463505	Zapopan, Jalisco
Ludokids	College Rec Center	12034	20.611545	-103.461202	Zapopan, Jalisco
Docc	College Administrative Building	12015	20.62025	-103.461831	Zapopan, Jalisco
Cedep	College Academic Building	12014	20.62025	-103.461831	Zapopan, Jalisco
Centro Kumon el Fortín	Education	12009	20.627798	-103.461149	Avenida Guadalupe 1796, 45066 Zapopan, Jalisco
Fastrackids	High School	12059	20.627457	-103.460406	Avenida Lopez Mateos Sur 5550-29 y 30, Santa Anita, Jalisco
Guarderia Libemor	Daycare	11026	20.629357	-103.46093	Zapopan, Jalisco
Escuela Urbana 1220	College and University	12013	20.628828	-103.460464	Prolongación Avenida Guadalupe 1610, 45066 Zapopan, Jalisco
Jardin de Niños Peewee	College and University	12013	20.629006	-103.466925	Cll 287 s/n, 45050 Guadalajara, Jalisco
Urbana 1220 Esc	Education	12009	20.630093	-103.465651	Prl Gpe 1610, 45066 Guadalajara, Jalisco
Manuel de Jesus Clouthier del Rincon	Education	12009	20.628897	-103.460457	45066 Zapopan, Jalisco
"Jardin de niños ""juan jose arreola"" arenales tapatios"	Education	12009	20.636194	-103.463558	Radio 17, 45066 Zapopan, Jalisco
"Guardería ""El Bosque de los Cien Acres"""	Daycare	11026	20.632836	-103.463631	Av Central, 45066 Zapopan, Jalisco
Rico's GYM	College Gym	12027	20.638946	-103.468194	Zapopan, Jalisco
Escuela 815	Elementary School	12058	20.631815	-103.461853	Arenales y La Madrid, Zapopan, Jalisco
Jardin de Niños Tomas Escobedo	Nursery School	12055	20.632441	-103.459654	Privada Cromita 50 (Mirador del valle), 45066 Zapopan, Jalisco
Escuela Primaria Jose Clemente Orozco	High School	12059	20.635238	-103.458729	Zapopan, Jalisco
Villarreal Fernandez Bertha Hortencia	College and University	12013	20.635538	-103.463394	Mercurio 170, Zapopan, Jalisco
Colegio Champagnat	College and University	12013	20.642874	-103.46212	Colonia Miramar, Zapopan, Jalisco
Acortar Distancias	Nursery School	12055	20.641016	-103.46211	Avenida Gpe 3185 (Puerto Tampico), 45060 Zapopan, Jalisco
Estilos Actual & Tecnic	Student Center	12047	20.643951	-103.460718	Zapopan, Jalisco
Primaria Juan Rulfo	Elementary School	12058	20.643093	-103.458642	Zapopan, Jalisco
Laboratorio de Biocombustibles Cinvestav Unidad Guadalajara	Student Center	12047	20.666464	-103.464623	Zapopan, Jalisco
Cinvestav-Laboratorio Compatibilidad Electromagnética.	College Lab	12030	20.666511	-103.464856	Zapopan, Jalisco
Cinvestav-Laboratorio Diseño Electrónico	College Technology Building	12039	20.6675	-103.464112	Zapopan, Jalisco
Cinvestav	College Science Building	12036	20.667734	-103.464457	Zapopan, Jalisco
Laboratorio de Computación Cinvestav	College Lab	12030	20.667515	-103.464349	Zapopan, Jalisco
Cinvestav-Biblioteca	College Library	12031	20.667696	-103.464578	Zapopan, Jalisco
CINVESTAV Area de Recepcion	Student Center	12047	20.667624	-103.464403	Zapopan, Jalisco
CINVESTAV Área de Vinculación	College Administrative Building	12015	20.667624	-103.464403	Zapopan, Jalisco
Cinvestav Unidad Guadalajara	Student Center	12047	20.667924	-103.464633	Avenida del Bosque 1145, 45012 Zapopan, Jalisco
Cinvestav-Recepcion	College Administrative Building	12015	20.667753	-103.464551	Zapopan, Jalisco
Auditorio Fundadores Cinvestav	College Auditorium	12017	20.667654	-103.464335	Zapopan, Jalisco
Laboratorio de Control Automatico	College Lab	12030	20.668044	-103.464815	Zapopan, Jalisco
Cinvestav-Lab Tele	College Lab	12030	20.668082	-103.464423	Zapopan, Jalisco
Inkarri	College Gym	12027	20.666683	-103.460608	Zapopan, Jalisco
Intel Guadalajara Design Center	Industrial Equipment Supplier	11105	20.668113	-103.46267	Avenida del Bosque 1001, 45019 Zapopan, Jalisco
ZPN1-006	Language School	12053	20.668151	-103.462277	Zapopan, Jalisco
Centro Kumon el Bajío	Education	12009	20.681765	-103.462486	Avenida Prolongación Tepeyac 405, 45019 Zapopan, Jalisco
Facultad de Medicina. Universidad Cuauhtémoc	Medical School	12045	20.698281	-103.465388	Avenida del Bajio 5901 (Col. Del Bajio), Zapopan, Jalisco
Coordinación de Medicina y Nutrición. Universidad Cuauhtémoc.	College Administrative Building	12015	20.698355	-103.465151	Avenida del Bajio 5901 (Col. Del Bajio), Zapopan, Jalisco
Ayotzinapa	College Classroom	12022	20.697716	-103.465272	Zapopan, Jalisco
Coordinación de Licenciaturas Económico-Administrativas	College Administrative Building	12015	20.698074	-103.464796	Avenida del Bajio 5901, 45017 Zapopan, Jalisco
Sala de Maestros. Universidad Cuauhtémoc	College Administrative Building	12015	20.697823	-103.464863	Avenida del Bajio 5901 (Col. El Bajio), Zapopan, Jalisco
Biblioteca Universidad Cuahutemoc	College Library	12031	20.698065	-103.465541	Zapopan, Jalisco
La Borra del Café U. Cuauhtémoc	College Cafeteria	12021	20.698228	-103.464703	Avenida del Bajío 5901, 45017 Zapopan, Jalisco
Sala de Juntas. UCG	College Administrative Building	12015	20.698099	-103.465766	Avenida del bajío 5901, 45019 Zapopan, Jalisco
Biblioteca UCG. Planel Guadalajara	College Library	12031	20.697986	-103.465761	Avenida del bajío, 44019 Zapopan, Jalisco
Biblioteca UCG Plantel Guadalajara	College Library	12031	20.697837	-103.465758	Avenida del Bajío 5901, 45016 Zapopan, Jalisco
Universidad Cuauhtemoc Ptel Guadalajara	College and University	12013	20.698682	-103.465864	Crr a Arenero 6044, 45019 Guadalajara, Jalisco
Universidad Cuauhtemoc	College and University	12013	20.697629	-103.463639	Avenida del Bajio 5901, 45019 Zapopan, Jalisco
Aula Magna UCG	College Academic Building	12014	20.698095	-103.463355	Avenida del Bajío 5901, 45019 Zapopan, Jalisco
Gimnasio Taekwondo UCG	College Gym	12027	20.698319	-103.463367	Zapopan, Jalisco
Clínica de Kinesiología. Universidad Cuauhtémoc	College and University	12013	20.698642	-103.463461	Avenida del Bajío 5901, 45019 Zapopan, Jalisco
Facultad de Pedagogía. Universidad Cuauhtémoc	College Academic Building	12014	20.698502	-103.463198	Avenida del Bajío 5901 (Col. Del Bajío), Zapopan, Jalisco
Clínica Odontologica. Universidad Cuauhtémoc	College and University	12013	20.698364	-103.463	Avenida del Bajío 5901, 45019 Zapopan, Jalisco
Colegio de Cirujanos Dentistas Cuauhtemoc	College and University	12013	20.698339	-103.462915	Avenida del Bajío 5901, Zapopan, Jalisco
Colegio Once Mexico	Education	12009	20.697686	-103.46305	Del Bajio 1134, 45019 Zapopan, Jalisco
Colegio Pedregal de Guadalajara	High School	12059	20.696847	-103.460499	Avenida del Bajío, Zapopan, 45019, Zapopan, Jalisco
Universidad Cuauhtémoc Guadalajara UCG	College and University	12013	20.701361	-103.460065	Avenida del Bajio 5901, 45019 Zapopan, Jalisco
Waldorf de Guadalajara	College and University	12013	20.704206	-103.467764	Camino al Arenero 751, 45019 Guadalajara, Jalisco
Departamento de Simulación Clínica. Facultad de Medicina. Universidad Cuauhtémoc.	College Lab	12030	20.695995	-103.458504	Zapopan, Jalisco
Escuela Heroes de la Patria	High School	12059	20.70368	-103.461356	Zapopan, Jalisco
Laboratorio de calidad TAR Zapopan	College Lab	12030	20.709372	-103.461117	Zapopan, Jalisco
Escuela Secundaria General 67	High School	12059	20.703323	-103.459265	Avenida Aviacion, 45019 Zapopan, Jalisco
Summit School	Student Center	12047	20.715215	-103.463132	Zapopan, Jalisco
Sistemas SuBiré	College Technology Building	12039	20.720213	-103.467436	Paseo de la Estrella 1177 (Fracc.Solares), 45019 Zapopan, Jalisco
Espaciomovil	Factory	11040	20.714195	-103.459667	Pto Juarez Km 328, 77580 Zapopan, Jalisco
B54	College Academic Building	12014	20.722003	-103.464631	
B63	College Classroom	12022	20.722005	-103.464438	
B63	College Classroom	12022	20.722007	-103.46434	
Computer Lab	College Lab	12030	20.722529	-103.464327	
Salon de Robotica Subire	College Lab	12030	20.722675	-103.464073	
Espacio Movil	Education	12009	20.713594	-103.458754	Prolongación 5 de Mayo 47, 45019 Zapopan, Jalisco
Primaria Subire Disciplina P. M.	Education	12009	20.72603	-103.465655	Pase del Amanecer 857, 45019 Zapopan, Jalisco
Subire Business School	College Academic Building	12014	20.72316	-103.464291	Zapopan, Jalisco
Colegio SuBiré	High School	12059	20.723712	-103.463328	Paseo de la estrella 857, Zapopan, Jalisco
Gym SuBiré	College Gym	12027	20.7232	-103.464329	SuBiré Business School
B64	College Classroom	12022	20.722588	-103.461906	Paseo de la estrella 857, Zapopan, Jalisco
Colegio finlandés	Education	12009	20.723377	-103.463945	Avenida Paseo de la Luna, Zapopan, Jalisco
Escuela de Medicina y Salud	College Science Building	12036	20.738395	-103.461149	45201 , Jalisco
Salon 3105	College Classroom	12022	20.735624	-103.458945	Zapopan, Jalisco
Laboratorio de Microbiología	College Lab	12030	20.735603	-103.4588	Zapopan, Jalisco
Sala Ejecutiva 4	College Classroom	12022	20.735186	-103.458499	Zapopan, Jalisco
Salon 4407	College Classroom	12022	20.734636	-103.457644	Tecnológico de Monterrey campus, Zapopan, Jalisco
Edificio de Arquitectura	College Academic Building	12014	20.734497	-103.457658	Zapopan, Jalisco
Laboratorio de Bio-instrumentación y Prototipado	College Lab	12030	20.734497	-103.457658	Zapopan, Jalisco
Aula 4206	College Classroom	12022	20.734567	-103.457651	Zapopan, Jalisco
Arquitectura itesm	College Classroom	12022	20.734428	-103.457665	Zapopan, Jalisco
Laboratorio de Redes de Computo	College Lab	12030	20.734636	-103.457644	Tec de Monterrey, Zapopan, Jalisco
Laboratorio de Microbiología	College Lab	12030	20.734567	-103.457651	Avenida General Ramón Corona 2514, 45201 Zapopan, Jalisco
Cancha de volleyball playero	College Rec Center	12034	20.743848	-103.461855	
Escuela Primaria República Mexicana	Student Center	12047	20.810506	-103.463885	
Instituto Alpes Bugambilias a	College and University	12013	20.600021	-103.452454	Cir de las Flores 2137, 45238 Guadalajara, Jalisco
Auditorio Alpes Cumbres Guadalajara	College Auditorium	12017	20.604086	-103.455617	45238 Tlajomulco de Zuñiga, Jalisco
Colegio Alpes Cumbres	Education	12009	20.604516	-103.455808	Ciecuito de las Flores Norte (Blvd. Bugambilias), Zapopan, Jalisco
Cumbres International School	Education	12009	20.604207	-103.454105	45238 Zapopan, Jalisco
Kindergarten Guzymard	Preschool	12056	20.600023	-103.452454	Cto de las Flores 2077, 45238 Guadalajara, Jalisco
Asociacion del Valle de Guadalajara SC	College and University	12013	20.600021	-103.452454	Cir Flores 2137, Guadalajara, Jalisco
Universidad	College Academic Building	12014	20.60706	-103.456404	Fracc Bugambilias, Zapopan, Jalisco
Caja	College Administrative Building	12015	20.607366	-103.457664	
Fundacion Crisol Ac	Primary and Secondary School	12057	20.610467	-103.4536	Paseos del preado 1211, 45129 Zapopan, Jalisco
Academia Piedra Angular	College and University	12013	20.606842	-103.451692	Cjn del Iris 45, 45238 Guadalajara, Jalisco
Legogym	Nursery School	12055	20.614098	-103.454787	Zapopan, Jalisco
Centro de Salud Santa Ana Tepetitlan	Student Center	12047	20.620012	-103.456887	Zapopan, Jalisco
Zavala Kelly Lenin	Computer Training School	12049	20.616344	-103.45263	El Palomar s/n, Guadalajara, Jalisco
Jardin de niños Coatlicue	Student Center	12047	20.621072	-103.456891	Calle Iturbide (Calle Morelos), Jalisco
Monroy Hengst Reinhold Josue	Music School	12054	20.615671	-103.453743	Avenida Tepeyac 1146, Jalisco
Escuela Urbana 657	Elementary School	12058	20.628775	-103.455399	Zapopan, Jalisco
Interclass Mariano Otero	College Classroom	12022	20.629429	-103.454963	Zapopan, Jalisco
Serat	Preschool	12056	20.629165	-103.453888	Zapopan, Jalisco
Marmolejo Gonzalez Jose Luis	College and University	12013	20.625502	-103.45451	Vista a La Catedral s/n, 45608 Guadalajara, Jalisco
Medina Carmen Amalia Lopez	Primary and Secondary School	12057	20.634975	-103.453378	Perla 3890, 44590 Guadalajara, Jalisco
Primaria Paulo Freire	Community College	12048	20.632906	-103.454068	Belisario Domínguez s/n (Av. Las Torres), 45060 Zapopan, Jalisco
Primaria Sor Juana Inés de la Cruz	Elementary School	12058	20.637705	-103.453224	Zapopan, Jalisco
Escuela primaria José Vasconcelos	Student Center	12047	20.631522	-103.450157	Pizarra 2030 (Turmalina y Belisario Domínguez), 45128 Zapopan, Jalisco
Escuela Primaria Vicente Guerrero	Primary and Secondary School	12057	20.637707	-103.454998	Puerto Melaque 99, Zapopan, Jalisco
Colegio Bernardette	Education	12009	20.643879	-103.456013	Zapopan, Jalisco
Jardin de Niños	Nursery School	12055	20.64273	-103.457212	Zapopan, Jalisco
Jardín de Niños Huitzilihuitl	Nursery School	12055	20.642723	-103.457276	45060 Zapopan, Jalisco
Cobaej Miramar Plantel 2	Education	12009	20.642733	-103.457405	Zapopan, Jalisco
Academia de Box Felipe	College Rec Center	12034	20.644926	-103.454661	Volcan Quinceo, Zapopan, Jalisco
Instituto Estatal Para la Educ de los Adultos	College and University	12013	20.643207	-103.452499	Puerto Guaymas 124, 45060 Guadalajara, Jalisco
Escuela Urbana 1131 Cct	College and University	12013	20.64769	-103.452897	Arrayan s/n, 45069 Guadalajara, Jalisco
Sec Tec 142	College and University	12013	20.640587	-103.450879	Puerto de Tampico 1188 (Col. Miramar), 45060 Guadalajara, Jalisco
Escuela Secundaria Tecnica #132	Student Center	12047	20.640629	-103.451393	Zapopan, Jalisco
Colegio cener	High School	12059	20.649908	-103.455593	Zapopan, Jalisco
Abcd Computacion	Computer Training School	12049	20.64999	-103.456168	Prolongación Ongacion Guadalupe 1474 3, 45068 Guadalajara, Jalisco
Escuela 1049	Student Center	12047	20.651644	-103.457106	Zapopan, Jalisco
Globaltec	Education	12009	20.652328	-103.450494	Tepeyac 225, 45040 Guadalajara, Jalisco
Colegio Francis Bacon, A.c.	Education	12009	20.652288	-103.450434	Avenida Tepeyac 460, 45040 Zapopan, Jalisco
CIMA Functional Training	College Gym	12027	20.657048	-103.450985	Avenida Guadalupe 339, Zapopan, Jalisco
Escuela Lazaro Cardenas	Education	12009	20.661865	-103.452272	Calle 19 de Marzo 206, 47050 Zapopan, Jalisco
Colegio Anahuac	College Academic Building	12014	20.658981	-103.451715	Zapopan, Jalisco
Instituto Cultural Freinet	Community College	12048	20.675063	-103.453864	Zapopan, Jalisco
Instituto Cultural Freinet	High School	12059	20.675229	-103.453771	Zapopan, Jalisco
Secundaria Mixta 18	College and University	12013	20.672969	-103.449229	Zapopan, Jalisco
Politex	College Lab	12030	20.672411	-103.450969	Calzada de los Angeles 415, 45010 Zapopan, Jalisco
Edificio J aula 202 UVM Zapopan	College Classroom	12022	20.67852	-103.454965	Zapopan, Jalisco
Auditorio Mariano Azuela	Arts and Entertainment	10000	20.678584	-103.45619	UVM Campus, Zapopan, Jalisco
Àgora	Public Art	10047	20.678689	-103.457023	Zapopan, Jalisco
Coordinación de Licenciaturas Ejecutivas	College Administrative Building	12015	20.679142	-103.457361	Zapopan, Jalisco
Sala de Juicios Orales	College Auditorium	12017	20.67863	-103.457158	Edificio C, Zapopan, Jalisco
Edificio C	College Academic Building	12014	20.67871	-103.45728	UVM campus Zapopan, Zapopan, Jalisco
Contabilidad y Finanzas	College Administrative Building	12015	20.678118	-103.456232	Zapopan, Jalisco
Laboratorio de Exploracion Fisica	Medical School	12045	20.678065	-103.455399	Zapopan, Jalisco
Edificio D	College Academic Building	12014	20.678724	-103.457439	UVM Campus Zapopan, Zapopan, Jalisco
J403 edificio D Ciencias de la Salud UVM campus Zapopan	College Classroom	12022	20.678278	-103.456899	Avenida Periferico, Zapopan, 45010 (Col. Jardines Del Colli), 45010 Zapopan, Jalisco
Ciencias de la salud Uvm	Medical School	12045	20.678141	-103.456753	Zapopan, Jalisco
Edificio J	Law School	12044	20.678222	-103.456926	UVM Campus, Zapopan, Jalisco
Laboratorio de Alimentos	College Lab	12030	20.678082	-103.456888	Zapopan, Jalisco
Edificio a	College Academic Building	12014	20.678306	-103.457112	UVM campus, Zapopan, Jalisco
Cámara de Gessel	College Classroom	12022	20.678181	-103.456814	Zapopan, Jalisco
Edificio de simulación	Medical School	12045	20.678162	-103.45701	Zapopan, Jalisco
Salon de Computo	College Classroom	12022	20.678652	-103.457603	Zapopan, Jalisco
J404	College Classroom	12022	20.678069	-103.457018	Zapopan, Jalisco
La Cafe UVM Zapopan	College Cafeteria	12021	20.678728	-103.45779	Avenida Periférico Poniente Manuel Gómez Morin 8100, 45010 Zapopán, Jalisco
Boletin Gdl	College Administrative Building	12015	20.681783	-103.454513	Calzada las Palmas 429, Zapopan, Jalisco
Laboratorio de Biología Molecular y Genética	College Lab	12030	20.678693	-103.457929	Zapopan, Jalisco
Laboratorio de Microbiologia UVM	Medical School	12045	20.678425	-103.457654	Zapopan, Jalisco
Sala Louis Pasteur	College Classroom	12022	20.678104	-103.457307	Zapopan, Jalisco
Servicios Escolares	College Academic Building	12014	20.678562	-103.457618	Zapopan, Jalisco
Costura 1	College Classroom	12022	20.678505	-103.457996	Zapopan, Jalisco
Oficina de Diseño de Modas	College and University	12013	20.678105	-103.457599	Zapopan, Jalisco
Sala de Maestros	College and University	12013	20.678249	-103.457867	Zapopan, Jalisco
Dirección Académica de Relaciones Internacionales	College and University	12013	20.678105	-103.457599	Periférico Poniente 7900, 45010 Zapopan, Jalisco
Laboratorio Radio y TV	College Lab	12030	20.678105	-103.457599	Zapopan, Jalisco
Costura 2	College Classroom	12022	20.678286	-103.458099	Zapopan, Jalisco
Gimnasio	College Gym	12027	20.678541	-103.458128	Zapopan, Jalisco
CENDI Rosie Straffon de Tellez	Education	12009	20.677989	-103.454046	Periferico Manuel Gomez Morin 1350, Zapopan, Jalisco
Guich	College Cafeteria	12021	20.678311	-103.457933	UVM Campus Zapopan, Zapopan, Jalisco
Modalab	College Lab	12030	20.678286	-103.458099	Zapopan, Jalisco
Graciela Hernandez Ruiz	College and University	12013	20.67812	-103.452218	Calzada Ada Fresnos 49, 45010 Guadalajara, Jalisco
Edificio J aula 303 UVM zapopan	College Classroom	12022	20.682104	-103.452415	Zapopan, Jalisco
Edificio J aula 102 UVM zapopan	College Classroom	12022	20.682104	-103.452415	Zapopan, Jalisco
Sala de Juntas EQI	College Administrative Building	12015	20.681757	-103.451702	Calzada de los Álamos 144A, Zapopan, Jalisco
Soma Anadolu Lisesi	High School	12059	20.68482	-103.454315	Zapopan, Jalisco
Centro Escolar Juan A. Mateos	Elementary School	12058	20.676814	-103.451246	Fresnos 49, 45019 Zapopan, Jalisco
Rui Residencia Universitaria Internacional #1	College Residence Hall	12035	20.679182	-103.44978	Calzada Paraísos 42, 45010 Zapopan, Jalisco
Kinder & Primaria Bambino Montessori	Education	12009	20.684419	-103.452113	Laureles 173 (Paraísos), Jalisco
Haramara	Elementary School	12058	20.68274	-103.450135	Zapopan, Jalisco
CEI Haramara	Community College	12048	20.682878	-103.450068	Cipreses, Jalisco
Escuela de Musica Miss Poli	Music School	12054	20.681931	-103.449119	Calzada de los Cipreses (Álamo Y Poniente), 45010 Zapopan, Jalisco
Rui Residencia Universitaria Internacional #3	College Residence Hall	12035	20.676422	-103.44965	Calzada Fresnos 68, 45010 Zapopan, Jalisco
Escuela Primaria Federal José Martiniano Hernández M.	Student Center	12047	20.686073	-103.453051	Cedros 226 (De los Paraísos y Calzada Norte), 45036 Zapopan, Jalisco
Instituto Mexicano de Seguridad Privada	College and University	12013	20.689746	-103.454209	Avenida Vallarta 2839 (Col. Cd. Granja), 45010 Zapopan, Jalisco
Flight School	Flight School	12052	20.692848	-103.45277	Avenida Vallarta 6503, 45010 Zapopan, Jalisco
Aster Education Center	Education	12009	20.692941	-103.453473	Avenida Vallarta 6503, 45010 Zapopan, Jalisco
Grupo Quival	Education	12009	20.693402	-103.4544	Avenida Vallarta 6503 N-6, 45010 Zapopan, Jalisco
Unisite	College and University	12013	20.693038	-103.452945	Vallarta 6503, 45010 Zapopan, Jalisco
Ico	Computer Training School	12049	20.692597	-103.452276	Avenida Vallarta 6503 6, Guadalajara, Jalisco
Goal Factory	College Stadium	12038	20.693537	-103.45221	Avenida Vallarta, 45017 Zapopan, Jalisco
Academia Graffiti	College and University	12013	20.692286	-103.453603	Avenida vallarta 6503 (Periferico), 45010 Guadalajara, Jalisco
Apics	Driving School	12051	20.691184	-103.453842	Avenida Vallarta 6503, 45010 Zapopan, Jalisco
Escuela Primaria Jose Martiniano Hernandez Tur Matutino	College and University	12013	20.686035	-103.453444	Calzada Ada de los Cedros 226, 45010 Guadalajara, Jalisco
Tvradioyaisemjf	Telecommunication Service	11170	20.692406	-103.453786	Avenida Vallarta 6503, Guadalajara, Jalisco
Amcorp Secutiry Group	Education	12009	20.693186	-103.452836	Avenida Vallarta 6503, 45010 Zapopan, Jalisco
Oxfod	Education	12009	20.69214	-103.45069	Avenida Vallarta 6508, 45010 Zapopan, Jalisco
Stars Kingdom Preschool	Nursery School	12055	20.700742	-103.453738	Avenida del Tule 765, 45017 Zapopan, Jalisco
Jdn AureLio Ortega	Nursery School	12055	20.70156	-103.452167	Zapopan, Jalisco
Ixxim Centro Educativo	Education	12009	20.694378	-103.44977	Del Tule 769, 45017 Zapopan, Jalisco
Starkingdom	Education	12009	20.694365	-103.449897	Del Tule, 45017 Zapopan, Jalisco
STAR Kingdom Preschool	Daycare	11026	20.694435	-103.449695	Avenida del Tule 765, Zapopan, Jalisco
Juntos Por Un Caminar	Education	12009	20.705718	-103.451172	Parral 55 (Emiliano Zapata), 45019 Zapopan, Jalisco
