	google_id	name	query	lat	lon	address	types
34	ChIJaYklvaSsKIQRaimV9gJ3K7I	Colegio México Nuevo Campus Santa Anita, Guadalajara Sur.	preparatoria	20.5816492	-103.4409245	Calle Blvd. Valle del Silicio 1001, Parque Industrial Bugambilias, 45647 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
35	ChIJk1QJ5jGrKIQRlRFZaoWjeEg	Prepa Tec - Santa Anita	preparatoria	20.5687617	-103.4852968	Blvrd Bosques de Sta Anita 1260, Bosques de Santa Anita, 45645 San Agustín, Jal., México	['school', 'point_of_interest', 'establishment']
36	ChIJ64feoWusKIQROS9_k2w4tPc	Centro Educativo Zapopan	preparatoria	20.6324857	-103.4323938	C. Felipe Zetter 1891, Paseos del Sol, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
37	ChIJi7UZgkVTL4QRe1lR-N3Ggvo	Preparatoria Regional de Santa Anita	preparatoria	20.5526218	-103.4366266	Universidad 1, 45600 Santa Anita, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
38	ChIJIQgpj5esKIQRKWMYsq8O-cM	LAMAR UNIVERSIDAD Campus Palomar, Tlajomulco	preparatoria	20.5903348	-103.4384665	Ramal de La Tijera 1754, Los Tulipanes, 45647 La Tijera, Jal., México	['university', 'point_of_interest', 'establishment']
39	ChIJX64dR32rKIQRhnnQg8KZBsQ	Cumbres International School Guadalajara	preparatoria	20.6041102	-103.4548398	Cto. de las Flores Nte. 2137, Bugambilias, 45238 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
40	ChIJw9fzuLdVL4QREeOv7dpobGw	Instituto Tepeyac - Santa Anita	preparatoria	20.5681499	-103.4778357	Sta. Anita 39, 45645 Jalisco, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
41	ChIJAbzT0fCrKIQRUXd_eK224ic	COBAEJ Plantel 2	preparatoria	20.6428129	-103.4577473	Puerto Salina Cruz 1818, Miramar, 45230 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
42	ChIJyWdFGFirKIQR-27uGjtQSV4	UNE Tlajomulco	preparatoria	20.5765798	-103.4528838	Av. Adolfo López Mateos Sur 10100, Los Gavilanes, 45645 Los Gavilanes, Jal., México	['school', 'university', 'point_of_interest', 'establishment']
43	ChIJBSY7jVtRL4QRR1m-Dx0UXXY	Preparatoria Regional de Tlajomulco de Zúñiga	preparatoria	20.4645844	-103.4342052	Prolongacion Mariano Escobedo 144, Valle de Tlajomulco, 45640 Tlajomulco de Zúñiga, Jal., México	['school', 'point_of_interest', 'establishment']
44	ChIJLSMjuJqyKIQRQd_PGSVteFs	Preparatoria No 6 Universidad De Guadalajara	preparatoria	20.606457	-103.3486866	Literatura 6, Miravalle, 44990 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
45	ChIJMZsh9I5UL4QRqqgOVjbaVXg	Escuela Preparatoria Regional de Tlajomulco de Zúñiga U de G	preparatoria	20.5241944	-103.4670535	N° 100, Fraccionamiento, C. loma de los Alamos, Lomas de San Agustin, Lomas de San Agustín, Jal., México	['school', 'point_of_interest', 'establishment']
46	ChIJ2-N56G-sKIQRnaCkdBUyxAE	Escuela Preparatoria No. 9 UDG	preparatoria	20.6272351	-103.4397973	Av. Dr. Mateo del Regil 9, Jardines del Ixtépete, 45236 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
47	ChIJ9VsyfhutKIQRTb2kPQqyGeI	Preparatoría Santa María Tequepexpan	preparatoria	20.6005206	-103.3991101	Zaragoza 73, Santa María Tequepexpan, 45601 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
48	ChIJ_wJcanasKIQRHCDFVQHOYhQ	Instituto Juan Bosco	preparatoria	20.6271158	-103.4496308	C. Azaleas 1520, Mariano Otero, 45067 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
49	ChIJAQAA3AmvKIQRhmvN5cqKQrw	Colegio del Aire	preparatoria	20.7535743	-103.460617	Avenida Aviación S/N Jardines de Nuevo México, 45200 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
50	ChIJxeiRM_imKIQRmWwjLn60BP4	Colegio Paulo Freire	preparatoria	20.7974726	-103.4869754	Hilo Blanco 86, Las Agujas, 45200 Tesistán, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
51	ChIJqRXJQgKuKIQRW8e-eQGlCKo	Colegio Unión México	preparatoria	20.8221321	-103.4403211	Av de Los Molineros, Av. de los Molinos 1450, 45203 Fraccionamiento Los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
52	ChIJ2zFwGFirKIQRphpzn0ExYKI	Preparatoria	preparatoria	20.5763199	-103.4525869	Los Gavilanes, 45645 Los Gavilanes, Jal., México	['school', 'point_of_interest', 'establishment']
53	ChIJSUFyRWisKIQRQBKtCWALwP8	COLEGIO INTERAMERICANO GUADALAJARA	preparatoria	20.62616	-103.4285105	Circunvalación Nte. #160, Las Fuentes, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
54	ChIJ-Rp4eFSsKIQRs7tIQj3s7Uw	Preparatoria Marsella	preparatoria	20.6198654	-103.4085741	C. Tula 1605, Cerro del Tesoro, 45608 San Pedro Tlaquepaque, Jal., México	['school', 'university', 'point_of_interest', 'establishment']
55	ChIJkTtIbIusKIQRrsmyzm07Xg4	UTColumbia - Universidad Tecnológica Columbia	preparatoria	20.6077056	-103.42989	Av. Vicente Guerrero 75, Agua Blanca Habitacional, 45235 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
56	ChIJn9AzA8KrKIQRRMl_j76YhtQ	Escuela Secundaria Mixta 52 Jaime Torres Bodet	preparatoria	20.6383232	-103.475379	Flor de Lirio 4521, Lomas de La Primavera, Colinas de la Primavera, 45066 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
57	ChIJ69OVgyesKIQRhX-Qorf-rhw	UNIVA campus Guadalajara	preparatoria	20.6597542	-103.4187245	Av. Tepeyac 4800, Univa, 45050 Zapopan, Jal., México	['university', 'school', 'point_of_interest', 'establishment']
58	ChIJYTK_2vCrKIQRSkxQp7wxI8c	Prepa	preparatoria	20.6431133	-103.4578867	C. Puerto Altamira 3612, Miramar, 45060 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
59	ChIJP3982M6uKIQR6lu5szJIg_k	LACROSS Campus Galerías	preparatoria	20.6880697	-103.4424099	C. Francisco I. Madero 6145, Jocotán Zapopan Jalisco, Jocotán, 45017 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
60	ChIJ5zNTVaGvKIQRmP_O3McI0UA	Prepa UNIVA	preparatoria	20.6616867	-103.4203751	Pintores 891, Jardines del Tepeyac, 45034 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
61	ChIJ6YAHpByvKIQRDzxekYMctiw	UNIDEV Universidad de Desarrollo Educativo Vocacional	preparatoria	20.6751861	-103.3724554	C. Pedro Moreno 1743-Piso 4, Col Americana, Lafayette, 44160 Guadalajara, Jal., México	['university', 'point_of_interest', 'establishment']
62	ChIJ529wyLyvKIQRaFIF2_4qbVM	Colegio Franco Mexicano de Guadalajara	preparatoria	20.7008666	-103.4698562	Francisco Villa 235, El Bajío, 45017 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
63	ChIJL5hXUcWoKIQRmKiqTYk5XWY	Summit School	preparatoria	20.7154187	-103.4631429	Prol. Av. 5 De Mayo 500, Rinconada del Bosque, 45019 Zapopan, Jal., México	['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']
64	ChIJ___MUj2pKIQRyinmfrEqXEI	Signos	preparatoria	20.6907748	-103.4736942	Av. Del Bajío 1620, El Bajío, 45019 Zapopan, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
65	ChIJcShZOBSuKIQRzWJP5BqYAz8	Cervantes Costa Rica	preparatoria	20.6828403	-103.3775226	Calle Luis Pérez Verdía 361, Ladrón de Guevara, Ladron De Guevara, 44600 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
66	ChIJ_9zeI3GvKIQRlMu3LIKGLPQ	Escuela Preparatoria No. 7	preparatoria	20.7389397	-103.41191	Av. Tesistan y, Papayas N, La Tuzania, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
